Bin_ID,Bin_Type,Electoral_Area,Irish_X,Irish_Y
WMS0293,Class A,NORTH CITY,-6.26684,53.348154
WMS0200,Class A,MERCHANTS QUAY C,-6.272781,53.337282
WMS0288,Class A,NORTH CITY,-6.268638,53.348522
WMS2028,Class B,FINGLAS NORTH C,-6.303072,53.399726
WMS2323,Class B,BEAUMONT F,-6.236256,53.380391
WMS1038,Class A,MANSION HOUSE A,-6.259315,53.344537
WMS2871,Class B,BALLYBOUGH A,-6.245341,53.361621
WMS4701,Cast Iron,SOUTH DOCK,-6.245123,53.341586
WMS4653,Cast Iron,USHERS C,-6.290117,53.343324
WMS1398,Bigbelly Bin,ROYAL EXCHANGE A,-6.266132,53.345492
WMS2600,Class B,CLONTARF WEST D,-6.234418,53.363613
WMS3246,Class B,DRUMCONDRA SOUTH A,-6.250938,53.367693
WMS0970,Class A,CHAPELIZOD,-6.34414,53.349384
WMS3219,Class B,TERENURE D,-6.284096,53.308095
WMS0438,Class A,PEMBROKE WEST B,-6.234056,53.328206
WMS3590,Class B,CLONTARF WEST D,-6.236299,53.362944
WMS2114,Class B,BALLYGALL B,-6.285774,53.389463
WMS1275,Bigbelly Bin,NORTH DOCK C,-6.240767,53.349193
WMS0501,Class A,KILMORE D,-6.201061,53.386923
WMS1682,Dog Bin,HARMONSTOWN A,-6.193792,53.38562
WMS2491,Class B,RAHENY-St. ASSAM,-6.165272,53.381118
WMS2846,Class B,INNS QUAY A,-6.268854,53.360575
WMS1397,Bigbelly Bin,ROYAL EXCHANGE A,-6.265588,53.345572
WMS0206,Class A,CLONTARF WEST D,-6.223904,53.363456
WMS2870,Class B,DRUMCONDRA SOUTH B,-6.248217,53.362118
WMS1686,Dog Bin,AYRFIELD,-6.179508,53.395805
WMS0371,Class A,NORTH CITY,-6.261137,53.348155
WMS0605,Class A,ROYAL EXCHANGE B,-6.263405,53.341023
WMS0867,Class A,MANSION HOUSE A,-6.258606,53.347121
WMS3824,Class B,WHITEHALL A,-6.260357,53.388214
WMS0547,Class A,ROYAL EXCHANGE B,-6.265369,53.341274
WMS4386,Cast Iron,MANSION HOUSE B,-6.247543,53.33992
WMS2844,Class B,BOTANIC A,-6.267495,53.372333
WMS3612,Class B,AYRFIELD,-6.189425,53.390591
WMS0177,Class A,ROYAL EXCHANGE B,-6.26149,53.341985
WMS0835,Class A,MANSION HOUSE A,-6.255864,53.345374
WMS0465,Class A,ROYAL EXCHANGE A,-6.266874,53.344059
WMS0025,Class A,BALLYMUN C,-6.26093,53.399191
WMS1186,Bigbelly Bin,MOUNTJOY A,-6.24998,53.354417
WMS4051,Cast Iron,BEAUMONT E,-6.224146,53.377196
WMS4015,Cast Iron,USHERS B,-6.285961,53.346506
WMS4106,Cast Iron,CLONTARF EAST A,-6.182987,53.37817
WMS4214,Cast Iron,ROTUNDA A,-6.260016,53.356191
WMS1140,Bigbelly Bin,ROYAL EXCHANGE A,-6.261867,53.3457
WMS0618,Class A,MANSION HOUSE B,-6.260705,53.340459
WMS1775,Class A,WALKINSTOWN B,-6.329987,53.322027
WMS3412,Class B,KILMAINHAM B,-6.323966,53.340699
WMS2680,Class B,WHITEHALL D,-6.244943,53.381438
WMS3434,Class B,DRUMFINN,-6.360488,53.346083
WMS0158,Class A,NORTH CITY,-6.255748,53.350466
WMS4338,Cast Iron,SOUTH DOCK,-6.246775,53.335196
WMS0897,Bigbelly Bin,PEMBROKE EAST C,-6.206809,53.325475
WMS0599,Class A,ROYAL EXCHANGE B,-6.264547,53.341351
WMS0162,Class A,NORTH CITY,-6.256705,53.350398
WMS3613,Class B,WHITEHALL C,-6.242643,53.398205
WMS4172,Cast Iron,MANSION HOUSE B,-6.251695,53.337189
WMS0123,Class A,MOUNTJOY A,-6.252255,53.351721
WMS1032,Class A,NORTH CITY,-6.258936,53.352355
WMS3695,Class B,BALLYGALL B,-6.279783,53.387502
WMS1145,Bigbelly Bin,ROYAL EXCHANGE A,-6.268717,53.34469
WMS0934,Bigbelly Bin,PEMBROKE WEST C,-6.249098,53.333014
WMS3998,Class B,RAHENY-FOXFIELD,-6.157935,53.386601
WMS0076,Class A,NORTH DOCK C,-6.242855,53.349149
WMS0212,Class A,NORTH CITY,-6.259082,53.347726
WMS0346,Class A,NORTH CITY,-6.268698,53.348578
WMS4009,Cast Iron,BALLYGALL A,-6.298977,53.390046
WMS3992,Class B,CLONTARF WEST D,-6.232003,53.364753
WMS3191,Class B,RATHMINES WEST D,-6.264746,53.313207
WMS2963,Class B,SOUTH DOCK,-6.236955,53.33829
WMS0969,Class A,CHAPELIZOD,-6.344518,53.349602
WMS2371,Class B,PRIORSWOOD A,-6.206153,53.402471
WMS4057,Cast Iron,PRIORSWOOD E,-6.212311,53.399682
WMS2252,Class B,WHITEHALL D,-6.24384,53.382282
WMS3254,Class B,TERENURE B,-6.298475,53.312661
WMS3463,Class B,KIMMAGE A,-6.30997,53.3222
WMS2356,Class B,PRIORSWOOD D,-6.200034,53.395106
WMS3370,Class B,WALKINSTOWN A,-6.336308,53.319124
WMS4026,Cast Iron,KILMORE A,-6.230998,53.398994
WMS0304,Class A,ROTUNDA A,-6.262591,53.353866
WMS0691,Class A,ROYAL EXCHANGE B,-6.264136,53.337683
WMS3625,Class B,CABRA EAST A,-6.272708,53.362187
WMS2156,Class B,BALLYGALL C,-6.265971,53.38055
WMS4049,Cast Iron,BEAUMONT B,-6.214863,53.38828
WMS2808,Class B,ASHTOWN A,-6.312224,53.37368
WMS0024,Class A,BALLYMUN C,-6.259056,53.398463
WMS0852,Class A,MANSION HOUSE A,-6.257966,53.346446
WMS4587,Cast Iron,MANSION HOUSE B,-6.25059,53.339344
WMS1437,Bigbelly Bin,ROYAL EXCHANGE A,-6.259191,53.346698
WMS4253,Cast Iron,NORTH CITY,-6.255509,53.351331
WMS3422,Class B,CARNA,-6.366253,53.340716
WMS1461,Bigbelly Bin,NORTH DOCK B,-6.234915,53.350174
WMS3470,Class B,BEAUMONT D,-6.211557,53.379312
WMS3877,Class B,BALLYGALL C,-6.275993,53.379588
WMS4105,Cast Iron,CLONTARF EAST A,-6.181593,53.378749
WMS0085,Class A,BALLYBOUGH B,-6.260571,53.360282
WMS1368,Bigbelly Bin,WHITEHALL D,-6.233677,53.385768
WMS2736,Class B,CABRA EAST A,-6.285157,53.370957
WMS2172,Class B,WHITEHALL B,-6.263725,53.391331
WMS0403,Class A,PEMBROKE EAST A,-6.226149,53.341248
WMS0625,Class A,MANSION HOUSE B,-6.260323,53.341313
WMS0466,Class A,ROYAL EXCHANGE A,-6.2667,53.344071
WMS4277,Cast Iron,RATHMINES WEST C,-6.260904,53.323248
WMS4447,Cast Iron,RATHMINES EAST A,-6.246417,53.328307
WMS1647,Dog Bin,BALLYGALL B,-6.278509,53.385433
WMS0113,Class A,MOUNTJOY A,-6.252652,53.350234
WMS1152,Bigbelly Bin,NORTH DOCK A,-6.243184,53.357094
WMS3975,Class B,SOUTH DOCK,-6.239639,53.342463
WMS0195,Class A,NORTH DOCK C,-6.253901,53.348357
WMS0764,Class A,SAINT KEVIN'S,-6.266569,53.330066
WMS0975,Class A,MANSION HOUSE B,-6.258782,53.339679
WMS3782,Class B,BALLYGALL C,-6.273612,53.384651
WMS2453,Class B,AYRFIELD,-6.181004,53.395241
WMS4363,Cast Iron,SOUTH DOCK,-6.249059,53.334197
WMS4136,Cast Iron,ARRAN QUAY D,-6.295204,53.349015
WMS1719,Dog Bin,KILMAINHAM C,-6.314221,53.336105
WMS0828,Class A,MANSION HOUSE A,-6.257644,53.346006
WMS1661,Dog Bin,DUBBER,-6.275112,53.406168
WMS4034,Cast Iron,KILMORE A,-6.232231,53.401798
WMS1652,Dog Bin,BOTANIC A,-6.272206,53.369271
WMS0658,Class A,ROYAL EXCHANGE B,-6.259991,53.342729
WMS1041,Class A,ROYAL EXCHANGE A,-6.259372,53.343493
WMS0548,Class A,ROYAL EXCHANGE B,-6.264927,53.34178
WMS1120,Bigbelly Bin,NORTH CITY,-6.260415,53.347171
WMS3854,Class B,CRUMLIN C,-6.293593,53.332134
WMS3934,Class B,GRANGE D,-6.166974,53.388198
WMS0118,Class A,MOUNTJOY A,-6.250772,53.35047
WMS3753,Class B,RAHENY-FOXFIELD,-6.150785,53.381637
WMS0450,Class A,WOOD QUAY A,-6.271347,53.344951
WMS2008,Class B,FINGLAS NORTH C,-6.302634,53.396193
WMS4374,Cast Iron,MANSION HOUSE B,-6.248047,53.338453
WMS2456,Class B,AYRFIELD,-6.184696,53.396472
WMS4097,Cast Iron,RAHENY-St. ASSAM,-6.172273,53.380256
WMS1050,Class A,ROYAL EXCHANGE A,-6.259271,53.347041
WMS2987,Class B,SAINT KEVIN'S,-6.268646,53.335057
WMS2549,Class B,GRACE PARK,-6.224803,53.369769
WMS3347,Class B,CRUMLIN B,-6.301094,53.329463
WMS1114,Bigbelly Bin,NORTH CITY,-6.264234,53.346312
WMS4665,Cast Iron,KILMORE A,-6.236925,53.397637
WMS3531,Class B,BALLYGALL B,-6.28429,53.389198
WMS0684,Class A,MANSION HOUSE B,-6.258796,53.336697
WMS2714,Class B,DRUMCONDRA SOUTH C,-6.258545,53.369447
WMS4014,Cast Iron,FINGLAS NORTH C,-6.299756,53.390159
WMS2733,Class B,CABRA EAST A,-6.281963,53.369801
WMS3553,Class B,KILMAINHAM C,-6.318998,53.339668
WMS4560,Cast Iron,CARNA,-6.358386,53.342533
WMS3775,Class B,PEMBROKE EAST A,-6.217933,53.341528
WMS4344,Cast Iron,MANSION HOUSE B,-6.253102,53.332927
WMS0530,Class A,ROYAL EXCHANGE A,-6.264884,53.3458
WMS2305,Class B,KILMORE B,-6.219129,53.392673
WMS1318,Class A,WHITEHALL C,-6.245383,53.394905
WMS2861,Class B,MOUNTJOY B,-6.255183,53.358391
WMS3780,Class B,PRIORSWOOD D,-6.197519,53.393075
WMS1434,Class A,ASHTOWN A,-6.323808,53.370581
WMS3961,Class B,NORTH DOCK B,-6.231627,53.352944
WMS4453,Cast Iron,SAINT KEVIN'S,-6.261124,53.331248
WMS4212,Cast Iron,ROTUNDA A,-6.259396,53.356678
WMS1389,Bigbelly Bin,ROYAL EXCHANGE A,-6.265472,53.34519
WMS3072,Class B,PEMBROKE EAST D,-6.214442,53.31995
WMS2524,Class B,CLONTARF EAST D,-6.211345,53.368405
WMS1227,Bigbelly Bin,NORTH DOCK C,-6.254794,53.348175
WMS0988,Class A,MERCHANTS QUAY C,-6.279842,53.338405
WMS2916,Class B,ARRAN QUAY C,-6.285207,53.347157
WMS2112,Class B,BALLYMUN E,-6.265447,53.389356
WMS1465,Class A,PEMBROKE WEST C,-6.252206,53.331598
WMS4202,Cast Iron,MOUNTJOY B,-6.257166,53.355996
WMS2164,Class B,BALLYBOUGH B,-6.254099,53.359452
WMS2814,Class B,ASHTOWN A,-6.323558,53.373618
WMS4369,Cast Iron,SOUTH DOCK,-6.243481,53.33562
WMS3685,Class B,KIMMAGE B,-6.295198,53.323235
WMS2778,Class B,CABRA WEST D,-6.294617,53.360169
WMS0286,Class A,NORTH CITY,-6.267497,53.348613
WMS4314,Cast Iron,NORTH CITY,-6.258089,53.352531
WMS3075,Class B,PEMBROKE EAST D,-6.211342,53.318116
WMS0972,Class A,SOUTH DOCK,-6.244165,53.34081
WMS2939,Class B,INNS QUAY C,-6.269655,53.351629
WMS3199,Class B,RATHMINES WEST A,-6.276288,53.328401
WMS2742,Class B,BALLYGALL A,-6.293579,53.383926
WMS3676,Class B,KIMMAGE D,-6.300254,53.31459
WMS1099,Bigbelly Bin,MERCHANTS QUAY A,-6.275859,53.343238
WMS1463,Bigbelly Bin,PEMBROKE WEST C,-6.244704,53.333857
WMS4510,Cast Iron,MERCHANTS QUAY C,-6.275351,53.338877
WMS4298,Cast Iron,ROTUNDA B,-6.26968,53.350363
WMS3621,Class B,WHITEHALL A,-6.245706,53.380834
WMS1674,Dog Bin,ASHTOWN A,-6.324929,53.375791
WMS1678,Dog Bin,CABRA EAST B,-6.284958,53.363236
WMS3116,Class B,RATHMINES EAST B,-6.240336,53.324441
WMS0775,Class A,SAINT KEVIN'S,-6.259923,53.33083
WMS3700,Class B,BALLYMUN A,-6.281701,53.402973
WMS0347,Class A,NORTH CITY,-6.268859,53.348547
WMS0608,Class A,ROYAL EXCHANGE B,-6.262569,53.34041
WMS4389,Cast Iron,SOUTH DOCK,-6.244763,53.338965
WMS2318,Class B,CLONTARF WEST A,-6.208632,53.380825
WMS3417,Class B,CHAPELIZOD,-6.341898,53.341899
WMS0907,Bigbelly Bin,PEMBROKE WEST C,-6.236095,53.333159
WMS4444,Cast Iron,PEMBROKE WEST B,-6.231901,53.329228
WMS1445,Bigbelly Bin,SAINT KEVIN'S,-6.265339,53.335607
WMS3971,Class B,BALLYGALL C,-6.265502,53.38924
WMS3892,Class B,ASHTOWN B,-6.324053,53.369493
WMS0243,Class A,NORTH CITY,-6.260914,53.348926
WMS1369,Bigbelly Bin,KILMORE C,-6.206726,53.393562
WMS0165,Class A,NORTH CITY,-6.257664,53.350259
WMS3916,Class B,BOTANIC B,-6.260987,53.368713
WMS1301,Bigbelly Bin,MANSION HOUSE A,-6.251724,53.347323
WMS1691,Class A,CABRA EAST A,-6.281567,53.366162
WMS3221,Class B,TERENURE D,-6.28401,53.308864
WMS1314,Class A,WHITEHALL C,-6.246197,53.391533
WMS0270,Class A,NORTH CITY,-6.264448,53.349183
WMS1223,Bigbelly Bin,NORTH DOCK C,-6.250976,53.348085
WMS0434,Class A,MERCHANTS QUAY E,-6.282568,53.331378
WMS2653,Class B,CLONTARF EAST E,-6.194232,53.372208
WMS2969,Class B,SOUTH DOCK,-6.235683,53.342131
WMS1102,Bigbelly Bin,PEMBROKE WEST B,-6.232466,53.329964
WMS0391,Class A,PEMBROKE EAST A,-6.227524,53.342013
WMS4541,Cast Iron,DRUMFINN,-6.353723,53.342292
WMS2458,Class B,GRANGE E,-6.176456,53.382994
WMS0681,Class A,MANSION HOUSE B,-6.256825,53.337043
WMS4322,Cast Iron,WOOD QUAY A,-6.27185,53.339302
WMS0570,Class A,ROYAL EXCHANGE A,-6.265973,53.337765
WMS0817,Class A,MANSION HOUSE B,-6.251131,53.341222
WMS2488,Class B,RAHENY-St. ASSAM,-6.161707,53.379252
WMS4523,Cast Iron,NORTH CITY,-6.268907,53.348342
WMS0112,Class A,NORTH DOCK C,-6.252298,53.349999
WMS0577,Class A,ROYAL EXCHANGE A,-6.269806,53.342475
WMS4456,Cast Iron,USHERS A,-6.298949,53.342189
WMS0698,Class A,SAINT KEVIN'S,-6.263219,53.335699
WMS2919,Class B,ARRAN QUAY C,-6.29004,53.347439
WMS0039,Class A,CLONTARF EAST D,-6.211222,53.360018
WMS1733,Class A,BALLYMUN B,-6.269611,53.399031
WMS1746,Bigbelly Bin,CHAPELIZOD,-6.344172,53.349368
WMS2276,Class B,BEAUMONT F,-6.226035,53.385367
WMS4595,Cast Iron,MERCHANTS QUAY A,-6.272026,53.344294
WMS0573,Class A,ROYAL EXCHANGE B,-6.265898,53.338824
WMS2723,Class B,CABRA EAST A,-6.272646,53.362555
WMS0216,Class A,NORTH CITY,-6.25959,53.348712
WMS0443,Class A,RATHMINES EAST A,-6.253288,53.325063
WMS2576,Class B,GRACE PARK,-6.240277,53.375527
WMS4347,Cast Iron,MANSION HOUSE B,-6.250757,53.335369
WMS0568,Class A,ROYAL EXCHANGE A,-6.266281,53.338502
WMS0142,Class A,MOUNTJOY A,-6.252826,53.350939
WMS2206,Class B,WHITEHALL A,-6.255054,53.386343
WMS1324,Class A,RATHMINES WEST C,-6.265332,53.320785
WMS0644,Class A,ROYAL EXCHANGE A,-6.262272,53.344078
WMS0590,Class A,WOOD QUAY A,-6.27213,53.341026
WMS2868,Class B,DRUMCONDRA SOUTH B,-6.252476,53.362696
WMS3129,Class B,PEMBROKE EAST D,-6.215492,53.31799
WMS0652,Class A,ROYAL EXCHANGE B,-6.262725,53.341015
WMS1259,Bigbelly Bin,SOUTH DOCK,-6.237073,53.34411
WMS0049,Class A,CLONTARF EAST C,-6.199113,53.359185
WMS1284,Bigbelly Bin,NORTH DOCK B,-6.235192,53.348818
WMS3777,Class B,WHITEHALL B,-6.256669,53.391353
WMS4618,Cast Iron,PEMBROKE WEST C,-6.24047,53.335368
WMS2443,Class B,RAHENY-GREENDALE,-6.152047,53.385497
WMS3696,Class B,BALLYMUN B,-6.264734,53.400982
WMS3330,Class B,WALKINSTOWN B,-6.318668,53.324843
WMS2251,Class B,KILMORE A,-6.230716,53.397759
WMS3371,Class B,WALKINSTOWN A,-6.341056,53.32276
WMS3372,Class B,WALKINSTOWN A,-6.33949,53.321442
WMS2219,Class B,WHITEHALL C,-6.246151,53.392507
WMS2272,Class B,BEAUMONT B,-6.226738,53.385552
WMS3722,Class B,KIMMAGE C,-6.293933,53.321937
WMS2432,Class B,GRANGE E,-6.176335,53.390024
WMS2693,Class B,BOTANIC A,-6.270709,53.376087
WMS0504,Class A,NORTH CITY,-6.263085,53.349326
WMS4205,Cast Iron,MOUNTJOY B,-6.255988,53.356247
WMS4601,Cast Iron,USHERS C,-6.286054,53.341618
WMS2421,Class B,EDENMORE,-6.192142,53.390088
WMS1107,Bigbelly Bin,CRUMLIN F,-6.321485,53.325677
WMS3853,Class B,CRUMLIN C,-6.294557,53.33165
WMS3838,Class B,BALLYMUN F,-6.281043,53.391488
WMS1093,Bigbelly Bin,ARRAN QUAY B,-6.281741,53.350504
WMS0175,Class A,NORTH CITY,-6.257247,53.348678
WMS1020,Class A,NORTH CITY,-6.260452,53.349632
WMS0673,Class A,MANSION HOUSE B,-6.257007,53.339099
WMS0440,Class A,PEMBROKE EAST A,-6.227389,53.341746
WMS1126,Bigbelly Bin,NORTH CITY,-6.257231,53.347852
WMS3770,Class B,ARRAN QUAY B,-6.281725,53.35883
WMS0139,Class A,MOUNTJOY A,-6.25168,53.351116
WMS0222,Class A,NORTH CITY,-6.259896,53.349691
WMS3344,Class B,CRUMLIN B,-6.309025,53.327697
WMS1774,Class A,NORTH CITY,-6.260619,53.350139
WMS3525,Class B,RAHENY-St. ASSAM,-6.173089,53.379526
WMS4642,Cast Iron,USHERS C,-6.283989,53.341586
WMS0435,Class A,NORTH CITY,-6.265883,53.346933
WMS3564,Class B,PHOENIX PARK,-6.305337,53.348268
WMS0318,Class A,ROTUNDA B,-6.26387,53.352337
WMS1307,Bigbelly Bin,MANSION HOUSE A,-6.255539,53.347425
WMS2129,Class B,BALLYGALL C,-6.270415,53.386131
WMS4644,Cast Iron,ROYAL EXCHANGE A,-6.267,53.340776
WMS0185,Class A,NORTH CITY,-6.258544,53.347787
WMS3938,Class B,RATHMINES EAST B,-6.238069,53.322625
WMS3791,Class B,PRIORSWOOD D,-6.205321,53.397131
WMS0186,Class A,NORTH CITY,-6.258146,53.347871
WMS0734,Class A,SAINT KEVIN'S,-6.264258,53.333605
WMS3858,Class B,GRACE PARK,-6.227676,53.376229
WMS2978,Class B,SOUTH DOCK,-6.244424,53.343059
WMS1332,Class A,BALLYGALL C,-6.266454,53.385949
WMS4603,Cast Iron,ARRAN QUAY D,-6.289767,53.349649
WMS3755,Class B,GRANGE D,-6.1727,53.388022
WMS2708,Class B,DRUMCONDRA SOUTH C,-6.261836,53.375565
WMS2679,Class B,CLONTARF WEST D,-6.237099,53.362293
WMS4528,Cast Iron,DRUMFINN,-6.351713,53.342337
WMS4455,Cast Iron,PEMBROKE WEST B,-6.232465,53.329561
WMS0308,Class A,ROTUNDA B,-6.263127,53.354067
WMS3325,Class B,CRUMLIN C,-6.296956,53.330498
WMS0496,Class A,ROYAL EXCHANGE A,-6.268956,53.343882
WMS3179,Class B,RATHMINES EAST C,-6.257836,53.316199
WMS4348,Cast Iron,MANSION HOUSE B,-6.251102,53.337446
WMS3427,Class B,DRUMFINN,-6.359204,53.342744
WMS4125,Class B,ARRAN QUAY E,-6.291263,53.356488
WMS4050,Cast Iron,BEAUMONT E,-6.223987,53.377168
WMS3521,Class B,PHOENIX PARK,-6.293031,53.347899
WMS0130,Class A,MOUNTJOY A,-6.250731,53.351385
WMS3070,Class B,PEMBROKE EAST C,-6.211594,53.320979
WMS3409,Class B,INCHICORE A,-6.322944,53.338267
WMS4571,Cast Iron,DECIES,-6.34409,53.339364
WMS4648,Cast Iron,NORTH CITY,-6.259095,53.35063
WMS4341,Cast Iron,SOUTH DOCK,-6.250465,53.335272
WMS1287,Bigbelly Bin,NORTH DOCK C,-6.250151,53.350113
WMS3532,Class B,DRUMCONDRA SOUTH C,-6.255518,53.374209
WMS4310,Cast Iron,ARRAN QUAY C,-6.282769,53.346855
WMS4075,Cast Iron,GRANGE C,-6.160456,53.395352
WMS4452,Cast Iron,SAINT KEVIN'S,-6.261359,53.331412
WMS4242,Cast Iron,ROTUNDA A,-6.259666,53.35361
WMS0499,Class A,BALLYGALL C,-6.270716,53.389803
WMS2857,Class B,BALLYBOUGH A,-6.24273,53.361186
WMS4309,Cast Iron,ARRAN QUAY C,-6.277895,53.346216
WMS2639,Class B,CLONTARF EAST B,-6.183458,53.363813
WMS0820,Class A,MANSION HOUSE A,-6.251708,53.342224
WMS2424,Class B,EDENMORE,-6.183676,53.389472
WMS2599,Class B,CLONTARF WEST D,-6.23577,53.363099
WMS4005,Cast Iron,BOTANIC A,-6.271589,53.365887
WMS2446,Class B,GRANGE B,-6.156216,53.398222
WMS3382,Class B,CRUMLIN B,-6.303413,53.332168
WMS1714,Dog Bin,ROTUNDA B,-6.267744,53.35265
WMS0022,Class A,BALLYMUN C,-6.258572,53.397194
WMS2162,Class B,PEMBROKE WEST B,-6.238521,53.323297
WMS4108,Cast Iron,CLONTARF EAST A,-6.187402,53.377381
WMS1316,Class A,WHITEHALL C,-6.24597,53.392774
WMS0998,Class A,ROYAL EXCHANGE B,-6.26323,53.340465
WMS3255,Class B,TERENURE C,-6.300583,53.311467
WMS0666,Class A,ROYAL EXCHANGE B,-6.26319,53.342364
WMS4215,Cast Iron,ROTUNDA A,-6.260837,53.355978
WMS1692,Class A,CABRA EAST A,-6.281571,53.36618
WMS4297,Cast Iron,ROTUNDA B,-6.269321,53.350301
WMS0651,Class A,USHERS D,-6.295731,53.337971
WMS0793,Class A,SOUTH DOCK,-6.245951,53.337656
WMS1396,Bigbelly Bin,ROYAL EXCHANGE A,-6.264663,53.345727
WMS4472,Cast Iron,MERCHANTS QUAY A,-6.280447,53.343109
WMS3107,Class B,PEMBROKE EAST D,-6.221315,53.311863
WMS2691,Class B,BOTANIC A,-6.273103,53.376634
WMS2986,Class B,SAINT KEVIN'S,-6.268399,53.333652
WMS1614,Class A,ROYAL EXCHANGE B,-6.26208,53.340323
WMS1100,Bigbelly Bin,MERCHANTS QUAY B,-6.275584,53.343319
WMS2329,Class B,BEAUMONT D,-6.220813,53.379406
WMS1047,Class A,MANSION HOUSE B,-6.259925,53.339863
WMS3509,Class B,KIMMAGE A,-6.315207,53.319581
WMS2591,Class B,CLONTARF WEST E,-6.237608,53.370031
WMS0126,Class A,MOUNTJOY A,-6.251515,53.351981
WMS3184,Class B,RATHFARNHAM,-6.262754,53.311783
WMS4366,Cast Iron,SOUTH DOCK,-6.239897,53.338057
WMS1730,Bigbelly Bin,BALLYGALL B,-6.292176,53.389868
WMS3448,Class B,KILMORE D,-6.200137,53.390233
WMS4522,Cast Iron,RAHENY-St. ASSAM,-6.174255,53.380056
WMS0014,Class A,BALLYMUN C,-6.263961,53.396239
WMS3379,Class B,INCHICORE B,-6.334465,53.329754
WMS2556,Class B,WHITEHALL A,-6.250687,53.375962
WMS3467,Class B,GRANGE A,-6.173009,53.402158
WMS0289,Class A,NORTH CITY,-6.266624,53.348493
WMS3644,Class B,KIMMAGE B,-6.307126,53.325158
WMS4555,Cast Iron,DRUMFINN,-6.355965,53.342563
WMS3739,Class B,KILMAINHAM C,-6.308696,53.3395
WMS1075,Bigbelly Bin,GRACE PARK,-6.228981,53.369117
WMS2630,Class B,CLONTARF EAST A,-6.178798,53.378163
WMS3567,Class B,WALKINSTOWN A,-6.3305,53.32173
WMS0834,Class A,MANSION HOUSE A,-6.256193,53.345454
WMS0468,Class A,ROYAL EXCHANGE A,-6.266777,53.343956
WMS0771,Class A,SAINT KEVIN'S,-6.263239,53.330313
WMS0020,Class A,BALLYMUN C,-6.263774,53.393244
WMS3279,Class B,CRUMLIN C,-6.298238,53.333688
WMS3352,Class B,WALKINSTOWN C,-6.330679,53.317157
WMS4496,Cast Iron,USHERS C,-6.288559,53.342446
WMS3786,Class B,AYRFIELD,-6.183841,53.395513
WMS3447,Class B,DRUMFINN,-6.359291,53.344338
WMS4249,Cast Iron,MOUNTJOY A,-6.256364,53.353627
WMS0320,Class A,ROTUNDA B,-6.265244,53.350917
WMS0147,Class A,NORTH CITY,-6.254839,53.350707
WMS1419,Class A,CLONTARF EAST C,-6.207078,53.359863
WMS0760,Class A,GRANGE E,-6.167583,53.391742
WMS2005,Class B,BOTANIC B,-6.255518,53.367391
WMS0028,Class A,BALLYMUN C,-6.254519,53.39227
WMS0981,Class A,USHERS E,-6.298825,53.336166
WMS0319,Class A,ROTUNDA B,-6.263232,53.351914
WMS0947,Class A,RATHMINES WEST B,-6.265069,53.325129
WMS4512,Cast Iron,MERCHANTS QUAY C,-6.280769,53.338243
WMS4664,Cast Iron,GRANGE E,-6.176048,53.381836
WMS4116,Cast Iron,GRACE PARK,-6.236543,53.372839
WMS1063,Bigbelly Bin,BALLYGALL A,-6.299537,53.38933
WMS2864,Class B,INNS QUAY A,-6.265862,53.360218
WMS0507,Class A,BALLYGALL C,-6.271532,53.389929
WMS2834,Class B,CLONTARF EAST D,-6.215174,53.361558
WMS0694,Class A,SAINT KEVIN'S,-6.262889,53.337025
WMS1277,Bigbelly Bin,NORTH DOCK C,-6.240712,53.349909
WMS3237,Class B,RATHFARNHAM,-6.273578,53.30838
WMS0447,Class A,WOOD QUAY A,-6.270407,53.345019
WMS3197,Class B,RATHMINES WEST F,-6.271305,53.319616
WMS0789,Class A,SOUTH DOCK,-6.243126,53.336676
WMS3965,Class B,CABRA WEST C,-6.293333,53.361782
WMS0271,Class A,NORTH CITY,-6.26466,53.349065
WMS0377,Class A,NORTH CITY,-6.263579,53.347995
WMS1415,Class A,CLONTARF EAST B,-6.194342,53.357858
WMS0617,Class A,ROYAL EXCHANGE B,-6.260785,53.34018
WMS1292,Bigbelly Bin,MANSION HOUSE A,-6.244476,53.346523
WMS1606,Bigbelly Bin,SOUTH DOCK,-6.232328,53.34441
WMS3008,Class B,PEMBROKE EAST D,-6.230956,53.318598
WMS0145,Class A,MOUNTJOY A,-6.254095,53.350727
WMS3712,Class B,BALLYMUN D,-6.26943,53.395088
WMS4409,Cast Iron,MANSION HOUSE A,-6.256918,53.346153
WMS2233,Class B,PEMBROKE WEST A,-6.234092,53.336931
WMS3673,Class B,CRUMLIN D,-6.304271,53.327314
WMS2643,Class B,CLONTARF EAST B,-6.191044,53.366807
WMS1669,Dog Bin,ASHTOWN A,-6.312598,53.373669
WMS0362,Class A,NORTH CITY,-6.26378,53.346549
WMS1235,Bigbelly Bin,SOUTH DOCK,-6.232798,53.345678
WMS4704,Cast Iron,MERCHANTS QUAY C,-6.282312,53.340761
WMS3552,Class B,PEMBROKE EAST E,-6.223283,53.325652
WMS0690,Class A,ROYAL EXCHANGE B,-6.26161,53.338805
WMS0593,Class A,MERCHANTS QUAY B,-6.272437,53.341901
WMS2082,Class B,BALLYMUN F,-6.278758,53.394681
WMS4035,Cast Iron,KILMORE A,-6.230687,53.397931
WMS0825,Class A,MANSION HOUSE A,-6.2578,53.345633
WMS0111,Class A,NORTH DOCK C,-6.252432,53.349708
WMS1298,Bigbelly Bin,MANSION HOUSE A,-6.249766,53.347108
